account,calculated_weight,reward_current_week,reward_minus1w,reward_minus2w,reward_minus3w,reward_minus4w,total_distribution
0xc2962211E0349Ad7e5b0cB6C4D358c1FbFAedaE8,398.980354,96250.97399,147041.0543,138150.5136,188568.7353,0,114002.2555
0xa33C5f802c7433647B5Cc6BE5886Da28A9226926,556.359435,134217.4796,89671.15373,72357.24034,80041.84645,0,75257.54402
0x37881CA83753A16a203D209Ad1D21651612eDb78,434.1130935,104726.48,2055.948087,0,0,0,21356.48562
0x2d520C06edB20C0a9E5fcFdd983FeEef93881186,178.0118521,42944.00457,37156.24445,19637.74837,47750.02916,199041.5593,69305.91716
0x3B3a968003c690275DC2955AaB4005316d640128,65.34158,15763.1589,46974.39675,0,0,0,12547.51113
0xc4b258A1f6774bbd42667ea2969cB4175CA1fCd6,24.06434875,5805.340996,7662.228073,0,0,0,2693.513814
0xeEa9Cb7ffFf56472f4313eD032A8D4575C80397d,58.02640245,13998.42798,53766.70199,4968.207778,13763.91878,0,17299.45131
0x53b5F97c1357fD8A5C90ca15c40043BB2899E2DC,25.964025,6263.623434,7251.005828,0,0,0,2702.925852
0x9776a4A25E08230aA132865D5FCE43Bc48f0Eb18,12.0853425,2915.496903,709.0050383,1823.100811,2426.595513,0,1574.839653
0x2240234ECEE74B1dC38330a0DFe71Fe3BbEba2D6,1.777,428.6877263,835.4673569,811.2549553,522.3525238,7671.535617,2053.859636
0xfE8dC6d47B819e8D926124d93410A2DCE28960EB,1.0138,244.5715345,0,0,0,0,48.91430691
0x94578A2A9b2491c958dcffE25b13Ec7310174474,0.231828,55.92674069,46.37871916,133.4455615,95.69823655,726.7493612,211.6397238
0x902aD7006Ed0D3448B070cD945Bc2393424241C0,1.8498582,446.2642125,902.8710198,0,0,0,269.8270465
0x906ded7c2B37F4bc05Ef033549CeC8a228eD049d,8.45435,2039.547596,1864.000939,0,0,0,780.7097071
0x596248D42aB9915348658898391e4cA928a08723,0.3304,79.70648551,0,0,224.940744,0,60.9294459
0x90F78FE89F83B4075972Fa40e0371f80b1f1c55a,0.4125,99.51248569,0,0,0,0,19.90249714
0x134264e3DE66a919b22F1cFf1Da384Ca01Ed47E2,0.008632,2.082404307,0,0,0,0,0.4164808613
0x625f560Aae0348f300BA45BEDf574aD5c1d0c3d3,1.8885,455.5862527,0,0,0,28528.81544,5796.880338
0x1FA6D728aDA68e3bE9E4bB14CaF6A0334BD276e7,0.0114345,2.758486103,0,0,0,0,0.5516972207
0x555a50B25bc662A4e6AEB890e4EB835f609603c8,9.177917,2214.102628,0,0,0,0,442.8205257
0x00e5966E89c76851eFbee84680935D14F8B7beCE,2.7698125,668.1961861,63623.40944,71909.9789,108993.2398,0,49038.96486
0xAa890D6Cfd710E5C04F87eF0Cd7dA3979D2Ca3D7,0,0,192.5001873,0,0,0,38.50003746
0xEc1625f0Be12B31d8edfdd165f7750eE4630a475,0,0,181.0376225,658.3510322,1207.503047,12302.26046,2869.830432
0x63D95ef56dAd0ec1B9982859815C541DdbBea81e,0,0,2736.525468,0,0,0,547.3050937
0x2d3C547120fC08c4F260246D6A43EEa9AEbc4740,0,0,173.8055712,0,196.5246171,29.61610358,79.98925838
0x01fa2d4a142c28e4E734f8f829a538fC3566A2E5,0,0,7157.64501,0,0,0,1431.529002
0xAf48ECa52f2642F95ee41E84E7F6e65Ce31688da,0,0,810.7696656,0,0,0,162.1539331
0x02535f81854B731A185a765286F7196C6C2b63a4,0,0,3.249696226,0,0,0,0.6499392451
0xFF22455eAFaE32F1680EacF9EBC962Fd4F22b35d,0,0,1013.757509,0,0,0,202.7515018
0xFEa02486da302CD1a5197881228C57D51cD32Dfe,0,0,31.76666689,0,0,0,6.353333377
0x9469c98Be5AFD94cD601E094bc401dDD37F480a3,0,0,0,297.9239112,0,0,59.58478223
